0,1,2
"{'label': 'Neutral', 'score': 0.9999948740005493}","{'label': 'Negative', 'score': 5.157411123946076e-06}","{'label': 'Positive', 'score': 5.5755862149453606e-08}"
"{'label': 'Negative', 'score': 0.6980686187744141}","{'label': 'Positive', 'score': 0.26390594244003296}","{'label': 'Neutral', 'score': 0.038025498390197754}"
"{'label': 'Neutral', 'score': 0.6342113018035889}","{'label': 'Positive', 'score': 0.3657848536968231}","{'label': 'Negative', 'score': 3.865147391479695e-06}"
"{'label': 'Positive', 'score': 0.9936535358428955}","{'label': 'Neutral', 'score': 0.006267037242650986}","{'label': 'Negative', 'score': 7.943505625007674e-05}"
"{'label': 'Neutral', 'score': 0.9999561309814453}","{'label': 'Negative', 'score': 4.298871135688387e-05}","{'label': 'Positive', 'score': 7.790985137035022e-07}"
"{'label': 'Neutral', 'score': 0.9999995231628418}","{'label': 'Positive', 'score': 3.475938683550339e-07}","{'label': 'Negative', 'score': 1.108417890804958e-07}"
"{'label': 'Neutral', 'score': 0.9999960660934448}","{'label': 'Negative', 'score': 3.970449142798316e-06}","{'label': 'Positive', 'score': 2.3645320368359535e-08}"
"{'label': 'Neutral', 'score': 0.9999940395355225}","{'label': 'Negative', 'score': 5.967288416286465e-06}","{'label': 'Positive', 'score': 3.398722370206997e-08}"
"{'label': 'Neutral', 'score': 0.5305168032646179}","{'label': 'Positive', 'score': 0.46935439109802246}","{'label': 'Negative', 'score': 0.00012881055590696633}"
"{'label': 'Neutral', 'score': 0.9220028519630432}","{'label': 'Positive', 'score': 0.0778435468673706}","{'label': 'Negative', 'score': 0.00015355937648564577}"
"{'label': 'Positive', 'score': 0.9999949932098389}","{'label': 'Neutral', 'score': 5.01268823427381e-06}","{'label': 'Negative', 'score': 3.880052545923718e-08}"
"{'label': 'Neutral', 'score': 0.9999228715896606}","{'label': 'Negative', 'score': 7.230238406918943e-05}","{'label': 'Positive', 'score': 4.7580560931237414e-06}"
"{'label': 'Neutral', 'score': 0.9999970197677612}","{'label': 'Negative', 'score': 2.935800921477494e-06}","{'label': 'Positive', 'score': 5.0069026258370286e-08}"
"{'label': 'Neutral', 'score': 0.9998831748962402}","{'label': 'Positive', 'score': 0.00011349150008754805}","{'label': 'Negative', 'score': 3.2805010050651617e-06}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 5.154041637922546e-09}","{'label': 'Neutral', 'score': 1.729300924679933e-09}"
"{'label': 'Neutral', 'score': 0.9251617193222046}","{'label': 'Positive', 'score': 0.07481271028518677}","{'label': 'Negative', 'score': 2.5580013243597932e-05}"
"{'label': 'Positive', 'score': 0.9999991655349731}","{'label': 'Neutral', 'score': 7.620784572281991e-07}","{'label': 'Negative', 'score': 1.6966316707112128e-07}"
"{'label': 'Neutral', 'score': 0.9995313882827759}","{'label': 'Positive', 'score': 0.0004608469607774168}","{'label': 'Negative', 'score': 7.800747880537529e-06}"
"{'label': 'Neutral', 'score': 0.9999942779541016}","{'label': 'Negative', 'score': 5.677289664163254e-06}","{'label': 'Positive', 'score': 4.203143788572561e-08}"
"{'label': 'Positive', 'score': 0.7095232009887695}","{'label': 'Neutral', 'score': 0.2654573321342468}","{'label': 'Negative', 'score': 0.02501947432756424}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 9.00846863771676e-09}","{'label': 'Negative', 'score': 3.8826097892297184e-09}"
"{'label': 'Positive', 'score': 0.7463147044181824}","{'label': 'Neutral', 'score': 0.24456565082073212}","{'label': 'Negative', 'score': 0.009119648486375809}"
"{'label': 'Negative', 'score': 0.9998658895492554}","{'label': 'Neutral', 'score': 0.00013400151510722935}","{'label': 'Positive', 'score': 8.388747829712884e-08}"
"{'label': 'Neutral', 'score': 0.9964786171913147}","{'label': 'Positive', 'score': 0.0032569270115345716}","{'label': 'Negative', 'score': 0.00026447614072822034}"
"{'label': 'Neutral', 'score': 0.9999847412109375}","{'label': 'Negative', 'score': 1.4831132830295246e-05}","{'label': 'Positive', 'score': 4.206393384720286e-07}"
"{'label': 'Positive', 'score': 0.9999970197677612}","{'label': 'Negative', 'score': 2.456903075653827e-06}","{'label': 'Neutral', 'score': 4.825713517675467e-07}"
"{'label': 'Neutral', 'score': 0.9990772008895874}","{'label': 'Negative', 'score': 0.0009197283070534468}","{'label': 'Positive', 'score': 3.080974238400813e-06}"
"{'label': 'Neutral', 'score': 0.9997679591178894}","{'label': 'Negative', 'score': 0.0002144310128642246}","{'label': 'Positive', 'score': 1.7693157133180648e-05}"
"{'label': 'Positive', 'score': 0.9031890630722046}","{'label': 'Neutral', 'score': 0.09677208214998245}","{'label': 'Negative', 'score': 3.8870839489391074e-05}"
"{'label': 'Negative', 'score': 0.9904652833938599}","{'label': 'Neutral', 'score': 0.009516144171357155}","{'label': 'Positive', 'score': 1.85709104698617e-05}"
"{'label': 'Neutral', 'score': 0.9999948740005493}","{'label': 'Negative', 'score': 5.157411123946076e-06}","{'label': 'Positive', 'score': 5.5755862149453606e-08}"
"{'label': 'Neutral', 'score': 0.9999843835830688}","{'label': 'Positive', 'score': 1.2954767043993343e-05}","{'label': 'Negative', 'score': 2.6255252123519313e-06}"
"{'label': 'Neutral', 'score': 0.9999973773956299}","{'label': 'Negative', 'score': 1.950078740264871e-06}","{'label': 'Positive', 'score': 6.854277216916671e-07}"
"{'label': 'Negative', 'score': 0.9001080393791199}","{'label': 'Positive', 'score': 0.09988803416490555}","{'label': 'Neutral', 'score': 3.959364221373107e-06}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 1.9499653003407502e-09}","{'label': 'Neutral', 'score': 9.758157615280538e-10}"
"{'label': 'Negative', 'score': 0.9955219030380249}","{'label': 'Positive', 'score': 0.004465878009796143}","{'label': 'Neutral', 'score': 1.226511722052237e-05}"
"{'label': 'Neutral', 'score': 0.9999899864196777}","{'label': 'Negative', 'score': 5.2850550673611e-06}","{'label': 'Positive', 'score': 4.7421349336218555e-06}"
"{'label': 'Neutral', 'score': 0.9953174591064453}","{'label': 'Negative', 'score': 0.003193862270563841}","{'label': 'Positive', 'score': 0.001488761161454022}"
"{'label': 'Negative', 'score': 0.9999998807907104}","{'label': 'Neutral', 'score': 5.276629977402081e-08}","{'label': 'Positive', 'score': 3.50361482048811e-08}"
"{'label': 'Neutral', 'score': 0.9999959468841553}","{'label': 'Negative', 'score': 4.049990820931271e-06}","{'label': 'Positive', 'score': 5.37639337494511e-08}"
"{'label': 'Neutral', 'score': 0.9507853388786316}","{'label': 'Positive', 'score': 0.04861578345298767}","{'label': 'Negative', 'score': 0.0005988769116811454}"
"{'label': 'Neutral', 'score': 0.8790538907051086}","{'label': 'Positive', 'score': 0.12093773484230042}","{'label': 'Negative', 'score': 8.425507076026406e-06}"
"{'label': 'Negative', 'score': 0.999998927116394}","{'label': 'Positive', 'score': 5.393580408963317e-07}","{'label': 'Neutral', 'score': 5.311272275321244e-07}"
"{'label': 'Negative', 'score': 0.9997156262397766}","{'label': 'Positive', 'score': 0.00023290968965739012}","{'label': 'Neutral', 'score': 5.144524038769305e-05}"
"{'label': 'Negative', 'score': 0.9992259740829468}","{'label': 'Neutral', 'score': 0.0007581477402709424}","{'label': 'Positive', 'score': 1.5910874935798347e-05}"
"{'label': 'Negative', 'score': 0.9999978542327881}","{'label': 'Positive', 'score': 1.8918780142485048e-06}","{'label': 'Neutral', 'score': 2.925254420915735e-07}"
"{'label': 'Positive', 'score': 0.9999983310699463}","{'label': 'Neutral', 'score': 1.6611343198746908e-06}","{'label': 'Negative', 'score': 1.0914813053375383e-08}"
"{'label': 'Neutral', 'score': 0.9976845979690552}","{'label': 'Positive', 'score': 0.0018586711958050728}","{'label': 'Negative', 'score': 0.00045671380939893425}"
"{'label': 'Neutral', 'score': 0.9999899864196777}","{'label': 'Negative', 'score': 5.2850550673611e-06}","{'label': 'Positive', 'score': 4.7421349336218555e-06}"
"{'label': 'Neutral', 'score': 0.9999589920043945}","{'label': 'Positive', 'score': 2.977445547003299e-05}","{'label': 'Negative', 'score': 1.1160981557623018e-05}"
"{'label': 'Negative', 'score': 0.5285828113555908}","{'label': 'Neutral', 'score': 0.4712079167366028}","{'label': 'Positive', 'score': 0.00020927567675244063}"
"{'label': 'Positive', 'score': 0.9973982572555542}","{'label': 'Negative', 'score': 0.0021673927549272776}","{'label': 'Neutral', 'score': 0.0004343570617493242}"
"{'label': 'Positive', 'score': 0.9995306730270386}","{'label': 'Neutral', 'score': 0.0004124017432332039}","{'label': 'Negative', 'score': 5.69730946153868e-05}"
"{'label': 'Positive', 'score': 0.8117306232452393}","{'label': 'Neutral', 'score': 0.18816891312599182}","{'label': 'Negative', 'score': 0.00010041080531664193}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Neutral', 'score': 9.196122618959635e-08}","{'label': 'Negative', 'score': 1.7818862829699356e-08}"
"{'label': 'Positive', 'score': 0.9992570281028748}","{'label': 'Negative', 'score': 0.000689188193064183}","{'label': 'Neutral', 'score': 5.370707731344737e-05}"
"{'label': 'Positive', 'score': 0.9986467957496643}","{'label': 'Neutral', 'score': 0.0013522846857085824}","{'label': 'Negative', 'score': 1.0053001915366622e-06}"
"{'label': 'Negative', 'score': 0.9995213747024536}","{'label': 'Neutral', 'score': 0.0004389688838273287}","{'label': 'Positive', 'score': 3.969857425545342e-05}"
"{'label': 'Negative', 'score': 0.9902713894844055}","{'label': 'Neutral', 'score': 0.00951460376381874}","{'label': 'Positive', 'score': 0.00021396817464847118}"
"{'label': 'Negative', 'score': 0.9999918937683105}","{'label': 'Neutral', 'score': 6.806366400269326e-06}","{'label': 'Positive', 'score': 1.3496857036443544e-06}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 7.878365515523456e-09}","{'label': 'Neutral', 'score': 1.4365286737927363e-09}"
"{'label': 'Positive', 'score': 0.668613076210022}","{'label': 'Neutral', 'score': 0.33137744665145874}","{'label': 'Negative', 'score': 9.510245035926346e-06}"
"{'label': 'Neutral', 'score': 0.9967472553253174}","{'label': 'Positive', 'score': 0.0031576589681208134}","{'label': 'Negative', 'score': 9.504443733021617e-05}"
"{'label': 'Neutral', 'score': 0.9997676014900208}","{'label': 'Positive', 'score': 0.00021251520956866443}","{'label': 'Negative', 'score': 1.9858862287946977e-05}"
"{'label': 'Positive', 'score': 0.8117306232452393}","{'label': 'Neutral', 'score': 0.18816891312599182}","{'label': 'Negative', 'score': 0.00010041080531664193}"
"{'label': 'Negative', 'score': 0.9458913207054138}","{'label': 'Neutral', 'score': 0.029541801661252975}","{'label': 'Positive', 'score': 0.024566831067204475}"
"{'label': 'Negative', 'score': 0.9942827224731445}","{'label': 'Neutral', 'score': 0.005701737944036722}","{'label': 'Positive', 'score': 1.5512148820562288e-05}"
"{'label': 'Neutral', 'score': 0.9999803304672241}","{'label': 'Positive', 'score': 1.0322933121642563e-05}","{'label': 'Negative', 'score': 9.266203960578423e-06}"
"{'label': 'Positive', 'score': 0.9507040977478027}","{'label': 'Neutral', 'score': 0.0492921881377697}","{'label': 'Negative', 'score': 3.7411566609080182e-06}"
"{'label': 'Negative', 'score': 0.9999936819076538}","{'label': 'Neutral', 'score': 3.776560561163933e-06}","{'label': 'Positive', 'score': 2.5102076506300364e-06}"
"{'label': 'Positive', 'score': 0.999988317489624}","{'label': 'Negative', 'score': 1.1425043339841068e-05}","{'label': 'Neutral', 'score': 2.1311778652943758e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 1.3862763159622205e-09}","{'label': 'Neutral', 'score': 9.894296493229149e-10}"
"{'label': 'Positive', 'score': 0.9999984502792358}","{'label': 'Negative', 'score': 1.3268762586449157e-06}","{'label': 'Neutral', 'score': 2.885063850044389e-07}"
"{'label': 'Positive', 'score': 0.9999914169311523}","{'label': 'Neutral', 'score': 7.838208148314152e-06}","{'label': 'Negative', 'score': 7.417036727019877e-07}"
"{'label': 'Neutral', 'score': 0.9947108030319214}","{'label': 'Positive', 'score': 0.005266834516078234}","{'label': 'Negative', 'score': 2.238445813418366e-05}"
"{'label': 'Positive', 'score': 0.9999997615814209}","{'label': 'Negative', 'score': 2.1569678665400716e-07}","{'label': 'Neutral', 'score': 5.2275538564572344e-08}"
"{'label': 'Positive', 'score': 0.5288233757019043}","{'label': 'Neutral', 'score': 0.4334605634212494}","{'label': 'Negative', 'score': 0.0377160981297493}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 2.1525070614814013e-09}","{'label': 'Negative', 'score': 1.6373817857129325e-09}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 2.1525070614814013e-09}","{'label': 'Negative', 'score': 1.6373817857129325e-09}"
"{'label': 'Neutral', 'score': 0.9999995231628418}","{'label': 'Positive', 'score': 3.407082829198771e-07}","{'label': 'Negative', 'score': 1.359316286198009e-07}"
"{'label': 'Neutral', 'score': 0.999998927116394}","{'label': 'Negative', 'score': 9.900834356812993e-07}","{'label': 'Positive', 'score': 6.847241706964269e-08}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 3.029292372502823e-09}","{'label': 'Negative', 'score': 1.5772817496539915e-09}"
"{'label': 'Positive', 'score': 0.9999501705169678}","{'label': 'Neutral', 'score': 2.490939004928805e-05}","{'label': 'Negative', 'score': 2.4873379516066052e-05}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 4.984399559759822e-09}","{'label': 'Neutral', 'score': 1.579572805887608e-09}"
"{'label': 'Positive', 'score': 0.9997199177742004}","{'label': 'Negative', 'score': 0.00021837178792338818}","{'label': 'Neutral', 'score': 6.173455767566338e-05}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 2.0405781508969767e-09}","{'label': 'Neutral', 'score': 1.096379764753408e-09}"
"{'label': 'Neutral', 'score': 0.9999734163284302}","{'label': 'Negative', 'score': 2.6174673621426336e-05}","{'label': 'Positive', 'score': 3.319468646623136e-07}"
"{'label': 'Neutral', 'score': 0.9953174591064453}","{'label': 'Negative', 'score': 0.003193862270563841}","{'label': 'Positive', 'score': 0.001488761161454022}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 5.3127447330325595e-08}","{'label': 'Negative', 'score': 4.322658853084249e-08}"
"{'label': 'Neutral', 'score': 0.9999973773956299}","{'label': 'Positive', 'score': 2.048816440947121e-06}","{'label': 'Negative', 'score': 6.514998176498921e-07}"
"{'label': 'Neutral', 'score': 0.9953299760818481}","{'label': 'Negative', 'score': 0.004664230160415173}","{'label': 'Positive', 'score': 5.860185410710983e-06}"
"{'label': 'Neutral', 'score': 0.5539756417274475}","{'label': 'Negative', 'score': 0.44514620304107666}","{'label': 'Positive', 'score': 0.0008781984215602279}"
"{'label': 'Neutral', 'score': 0.9994943141937256}","{'label': 'Positive', 'score': 0.00037993345176801085}","{'label': 'Negative', 'score': 0.00012564449571073055}"
"{'label': 'Negative', 'score': 0.9999996423721313}","{'label': 'Positive', 'score': 3.617708728143043e-07}","{'label': 'Neutral', 'score': 3.440451479264084e-08}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Neutral', 'score': 8.756527591913255e-08}","{'label': 'Negative', 'score': 2.678046229220854e-09}"
"{'label': 'Neutral', 'score': 0.9997342228889465}","{'label': 'Negative', 'score': 0.00023743785277474672}","{'label': 'Positive', 'score': 2.840717206709087e-05}"
"{'label': 'Neutral', 'score': 0.9839571714401245}","{'label': 'Positive', 'score': 0.016007965430617332}","{'label': 'Negative', 'score': 3.485173510853201e-05}"
"{'label': 'Positive', 'score': 0.9998595714569092}","{'label': 'Neutral', 'score': 0.00013835879508405924}","{'label': 'Negative', 'score': 2.07282391784247e-06}"
"{'label': 'Positive', 'score': 0.9993294477462769}","{'label': 'Neutral', 'score': 0.0006699406658299267}","{'label': 'Negative', 'score': 5.856031179973797e-07}"
"{'label': 'Neutral', 'score': 0.9940268993377686}","{'label': 'Negative', 'score': 0.005930464714765549}","{'label': 'Positive', 'score': 4.269962664693594e-05}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 3.419920346914296e-09}","{'label': 'Negative', 'score': 2.754553252160008e-09}"
"{'label': 'Positive', 'score': 0.5839658975601196}","{'label': 'Neutral', 'score': 0.37887006998062134}","{'label': 'Negative', 'score': 0.03716399520635605}"
"{'label': 'Positive', 'score': 0.9999980926513672}","{'label': 'Negative', 'score': 1.7048099607563927e-06}","{'label': 'Neutral', 'score': 2.082347805298923e-07}"
"{'label': 'Negative', 'score': 0.999998927116394}","{'label': 'Positive', 'score': 5.505658577931172e-07}","{'label': 'Neutral', 'score': 5.424153641797602e-07}"
"{'label': 'Negative', 'score': 0.9995889067649841}","{'label': 'Neutral', 'score': 0.00040402234299108386}","{'label': 'Positive', 'score': 7.089358859957429e-06}"
"{'label': 'Negative', 'score': 0.9999966621398926}","{'label': 'Neutral', 'score': 2.6010736746684415e-06}","{'label': 'Positive', 'score': 7.901936669441056e-07}"
