0,1,2
"{'label': 'positive', 'score': 0.9512301683425903}","{'label': 'neutral', 'score': 0.03140036761760712}","{'label': 'negative', 'score': 0.017369499430060387}"
"{'label': 'positive', 'score': 0.9534033536911011}","{'label': 'neutral', 'score': 0.029452895745635033}","{'label': 'negative', 'score': 0.017143765464425087}"
"{'label': 'positive', 'score': 0.9318283796310425}","{'label': 'neutral', 'score': 0.05400668829679489}","{'label': 'negative', 'score': 0.014164971187710762}"
"{'label': 'positive', 'score': 0.9102422595024109}","{'label': 'negative', 'score': 0.06974584609270096}","{'label': 'neutral', 'score': 0.02001185156404972}"
"{'label': 'positive', 'score': 0.7333152294158936}","{'label': 'negative', 'score': 0.24346964061260223}","{'label': 'neutral', 'score': 0.023215169087052345}"
"{'label': 'positive', 'score': 0.9132083654403687}","{'label': 'negative', 'score': 0.06777602434158325}","{'label': 'neutral', 'score': 0.019015580415725708}"
"{'label': 'positive', 'score': 0.9475345015525818}","{'label': 'neutral', 'score': 0.03589373081922531}","{'label': 'negative', 'score': 0.016571786254644394}"
"{'label': 'negative', 'score': 0.963334858417511}","{'label': 'neutral', 'score': 0.026465142145752907}","{'label': 'positive', 'score': 0.010200065560638905}"
"{'label': 'positive', 'score': 0.8701955080032349}","{'label': 'neutral', 'score': 0.11945442110300064}","{'label': 'negative', 'score': 0.010350074619054794}"
"{'label': 'positive', 'score': 0.5765498876571655}","{'label': 'neutral', 'score': 0.4137778580188751}","{'label': 'negative', 'score': 0.009672337211668491}"
"{'label': 'positive', 'score': 0.6550072431564331}","{'label': 'neutral', 'score': 0.3307201862335205}","{'label': 'negative', 'score': 0.01427253894507885}"
"{'label': 'neutral', 'score': 0.9091345071792603}","{'label': 'negative', 'score': 0.04606067016720772}","{'label': 'positive', 'score': 0.04480476304888725}"
"{'label': 'neutral', 'score': 0.9328525066375732}","{'label': 'positive', 'score': 0.05055791884660721}","{'label': 'negative', 'score': 0.016589611768722534}"
"{'label': 'positive', 'score': 0.9282465577125549}","{'label': 'neutral', 'score': 0.06183866783976555}","{'label': 'negative', 'score': 0.009914755821228027}"
"{'label': 'positive', 'score': 0.9481436610221863}","{'label': 'neutral', 'score': 0.039422545582056046}","{'label': 'negative', 'score': 0.012433835305273533}"
"{'label': 'positive', 'score': 0.9234797954559326}","{'label': 'neutral', 'score': 0.06472888588905334}","{'label': 'negative', 'score': 0.011791379190981388}"
"{'label': 'positive', 'score': 0.8322733640670776}","{'label': 'neutral', 'score': 0.15902619063854218}","{'label': 'negative', 'score': 0.008700449950993061}"
"{'label': 'neutral', 'score': 0.6360273957252502}","{'label': 'positive', 'score': 0.3557460606098175}","{'label': 'negative', 'score': 0.008226544596254826}"
"{'label': 'positive', 'score': 0.9336349964141846}","{'label': 'neutral', 'score': 0.05300026014447212}","{'label': 'negative', 'score': 0.013364726677536964}"
"{'label': 'positive', 'score': 0.9327300190925598}","{'label': 'neutral', 'score': 0.05622725188732147}","{'label': 'negative', 'score': 0.011042754165828228}"
"{'label': 'positive', 'score': 0.8995519280433655}","{'label': 'neutral', 'score': 0.0877053365111351}","{'label': 'negative', 'score': 0.012742727994918823}"
"{'label': 'positive', 'score': 0.865648627281189}","{'label': 'negative', 'score': 0.11553019285202026}","{'label': 'neutral', 'score': 0.01882108673453331}"
"{'label': 'neutral', 'score': 0.9071511626243591}","{'label': 'positive', 'score': 0.07478301227092743}","{'label': 'negative', 'score': 0.01806589588522911}"
"{'label': 'neutral', 'score': 0.9071511626243591}","{'label': 'positive', 'score': 0.07478301227092743}","{'label': 'negative', 'score': 0.01806589588522911}"
"{'label': 'neutral', 'score': 0.9365116953849792}","{'label': 'negative', 'score': 0.04449069872498512}","{'label': 'positive', 'score': 0.0189975593239069}"
"{'label': 'positive', 'score': 0.9050229787826538}","{'label': 'negative', 'score': 0.0656874030828476}","{'label': 'neutral', 'score': 0.029289640486240387}"
"{'label': 'positive', 'score': 0.886449933052063}","{'label': 'neutral', 'score': 0.10050118714570999}","{'label': 'negative', 'score': 0.013048822060227394}"
"{'label': 'positive', 'score': 0.9506573677062988}","{'label': 'neutral', 'score': 0.027606451883912086}","{'label': 'negative', 'score': 0.021736131981015205}"
"{'label': 'negative', 'score': 0.9028953909873962}","{'label': 'neutral', 'score': 0.06982468068599701}","{'label': 'positive', 'score': 0.027279915288090706}"
"{'label': 'positive', 'score': 0.9437494874000549}","{'label': 'negative', 'score': 0.03888482600450516}","{'label': 'neutral', 'score': 0.017365654930472374}"
"{'label': 'negative', 'score': 0.474447637796402}","{'label': 'neutral', 'score': 0.3200629949569702}","{'label': 'positive', 'score': 0.20548942685127258}"
"{'label': 'neutral', 'score': 0.8693300485610962}","{'label': 'negative', 'score': 0.07485086470842361}","{'label': 'positive', 'score': 0.05581911653280258}"
"{'label': 'neutral', 'score': 0.7730519771575928}","{'label': 'positive', 'score': 0.20638759434223175}","{'label': 'negative', 'score': 0.020560448989272118}"
"{'label': 'neutral', 'score': 0.7615591287612915}","{'label': 'positive', 'score': 0.22491157054901123}","{'label': 'negative', 'score': 0.013529295101761818}"
"{'label': 'neutral', 'score': 0.745930552482605}","{'label': 'positive', 'score': 0.2405417561531067}","{'label': 'negative', 'score': 0.013527695089578629}"
"{'label': 'positive', 'score': 0.951651930809021}","{'label': 'neutral', 'score': 0.02947714552283287}","{'label': 'negative', 'score': 0.018870869651436806}"
"{'label': 'positive', 'score': 0.6156014800071716}","{'label': 'neutral', 'score': 0.3626472055912018}","{'label': 'negative', 'score': 0.021751362830400467}"
"{'label': 'positive', 'score': 0.9522985219955444}","{'label': 'neutral', 'score': 0.029191063717007637}","{'label': 'negative', 'score': 0.018510466441512108}"
"{'label': 'neutral', 'score': 0.9230411648750305}","{'label': 'positive', 'score': 0.044057052582502365}","{'label': 'negative', 'score': 0.0329018272459507}"
"{'label': 'positive', 'score': 0.948124885559082}","{'label': 'neutral', 'score': 0.03791132569313049}","{'label': 'negative', 'score': 0.013963832519948483}"
"{'label': 'positive', 'score': 0.8337013721466064}","{'label': 'neutral', 'score': 0.15896587073802948}","{'label': 'negative', 'score': 0.007332815323024988}"
"{'label': 'positive', 'score': 0.9406358003616333}","{'label': 'neutral', 'score': 0.04376916214823723}","{'label': 'negative', 'score': 0.015595046803355217}"
"{'label': 'positive', 'score': 0.8748445510864258}","{'label': 'neutral', 'score': 0.1141544058918953}","{'label': 'negative', 'score': 0.011000968515872955}"
"{'label': 'neutral', 'score': 0.812775194644928}","{'label': 'positive', 'score': 0.17872515320777893}","{'label': 'negative', 'score': 0.008499626070261002}"
"{'label': 'neutral', 'score': 0.9522520303726196}","{'label': 'positive', 'score': 0.02687118947505951}","{'label': 'negative', 'score': 0.020876813679933548}"
"{'label': 'positive', 'score': 0.8527916669845581}","{'label': 'neutral', 'score': 0.14093732833862305}","{'label': 'negative', 'score': 0.0062709990888834}"
"{'label': 'positive', 'score': 0.9513615965843201}","{'label': 'neutral', 'score': 0.03369797021150589}","{'label': 'negative', 'score': 0.014940478838980198}"
"{'label': 'positive', 'score': 0.6956280469894409}","{'label': 'neutral', 'score': 0.290667325258255}","{'label': 'negative', 'score': 0.013704613782465458}"
"{'label': 'positive', 'score': 0.9497501254081726}","{'label': 'neutral', 'score': 0.03486739844083786}","{'label': 'negative', 'score': 0.015382466837763786}"
"{'label': 'positive', 'score': 0.9317997097969055}","{'label': 'neutral', 'score': 0.05359336733818054}","{'label': 'negative', 'score': 0.014606856741011143}"
"{'label': 'positive', 'score': 0.6118476986885071}","{'label': 'neutral', 'score': 0.37015965580940247}","{'label': 'negative', 'score': 0.01799260452389717}"
"{'label': 'positive', 'score': 0.6392346024513245}","{'label': 'neutral', 'score': 0.35228803753852844}","{'label': 'negative', 'score': 0.008477394469082355}"
"{'label': 'positive', 'score': 0.9133989214897156}","{'label': 'negative', 'score': 0.06760251522064209}","{'label': 'neutral', 'score': 0.018998587504029274}"
"{'label': 'positive', 'score': 0.9262633919715881}","{'label': 'negative', 'score': 0.05333750694990158}","{'label': 'neutral', 'score': 0.02039903588593006}"
"{'label': 'positive', 'score': 0.8999475240707397}","{'label': 'negative', 'score': 0.07729797065258026}","{'label': 'neutral', 'score': 0.022754527628421783}"
"{'label': 'positive', 'score': 0.9247121810913086}","{'label': 'negative', 'score': 0.055145155638456345}","{'label': 'neutral', 'score': 0.020142624154686928}"
"{'label': 'neutral', 'score': 0.7753689885139465}","{'label': 'positive', 'score': 0.2145548313856125}","{'label': 'negative', 'score': 0.010076174512505531}"
"{'label': 'positive', 'score': 0.6207619905471802}","{'label': 'neutral', 'score': 0.37009185552597046}","{'label': 'negative', 'score': 0.009146146476268768}"
"{'label': 'negative', 'score': 0.9573221206665039}","{'label': 'neutral', 'score': 0.03275986388325691}","{'label': 'positive', 'score': 0.00991802103817463}"
"{'label': 'neutral', 'score': 0.9149754047393799}","{'label': 'positive', 'score': 0.06221609562635422}","{'label': 'negative', 'score': 0.02280844748020172}"
"{'label': 'neutral', 'score': 0.8792052268981934}","{'label': 'positive', 'score': 0.08667448908090591}","{'label': 'negative', 'score': 0.03412032127380371}"
"{'label': 'neutral', 'score': 0.8886880278587341}","{'label': 'negative', 'score': 0.06171254813671112}","{'label': 'positive', 'score': 0.04959937930107117}"
"{'label': 'positive', 'score': 0.9184871912002563}","{'label': 'neutral', 'score': 0.07287158071994781}","{'label': 'negative', 'score': 0.008641188964247704}"
"{'label': 'neutral', 'score': 0.643426239490509}","{'label': 'positive', 'score': 0.3501322567462921}","{'label': 'negative', 'score': 0.00644154055044055}"
"{'label': 'neutral', 'score': 0.9031555652618408}","{'label': 'positive', 'score': 0.08395249396562576}","{'label': 'negative', 'score': 0.012891934253275394}"
"{'label': 'negative', 'score': 0.9238795042037964}","{'label': 'positive', 'score': 0.03810776025056839}","{'label': 'neutral', 'score': 0.03801275044679642}"
"{'label': 'positive', 'score': 0.9541280269622803}","{'label': 'neutral', 'score': 0.02997182123363018}","{'label': 'negative', 'score': 0.01590006984770298}"
"{'label': 'neutral', 'score': 0.6201185584068298}","{'label': 'positive', 'score': 0.3686276972293854}","{'label': 'negative', 'score': 0.011253713630139828}"
"{'label': 'positive', 'score': 0.876504123210907}","{'label': 'negative', 'score': 0.10430683940649033}","{'label': 'neutral', 'score': 0.019188981503248215}"
"{'label': 'positive', 'score': 0.8815127015113831}","{'label': 'negative', 'score': 0.09944180399179459}","{'label': 'neutral', 'score': 0.019045567139983177}"
"{'label': 'positive', 'score': 0.5572865605354309}","{'label': 'neutral', 'score': 0.42832228541374207}","{'label': 'negative', 'score': 0.014391114003956318}"
"{'label': 'neutral', 'score': 0.9064809083938599}","{'label': 'positive', 'score': 0.049002014100551605}","{'label': 'negative', 'score': 0.04451706260442734}"
"{'label': 'positive', 'score': 0.9388027191162109}","{'label': 'neutral', 'score': 0.039499785751104355}","{'label': 'negative', 'score': 0.02169744111597538}"
"{'label': 'neutral', 'score': 0.7768133282661438}","{'label': 'positive', 'score': 0.1814015656709671}","{'label': 'negative', 'score': 0.04178507626056671}"
"{'label': 'neutral', 'score': 0.5540686249732971}","{'label': 'positive', 'score': 0.4301089346408844}","{'label': 'negative', 'score': 0.015822406858205795}"
"{'label': 'positive', 'score': 0.9529878497123718}","{'label': 'neutral', 'score': 0.027362026274204254}","{'label': 'negative', 'score': 0.01965012215077877}"
"{'label': 'neutral', 'score': 0.5836356282234192}","{'label': 'positive', 'score': 0.4044785797595978}","{'label': 'negative', 'score': 0.011885796673595905}"
"{'label': 'positive', 'score': 0.638876736164093}","{'label': 'negative', 'score': 0.337838351726532}","{'label': 'neutral', 'score': 0.023284967988729477}"
"{'label': 'positive', 'score': 0.9264733791351318}","{'label': 'negative', 'score': 0.05355037376284599}","{'label': 'neutral', 'score': 0.01997627690434456}"
"{'label': 'positive', 'score': 0.8441516757011414}","{'label': 'neutral', 'score': 0.1459474116563797}","{'label': 'negative', 'score': 0.00990090612322092}"
"{'label': 'neutral', 'score': 0.7879446744918823}","{'label': 'positive', 'score': 0.20192384719848633}","{'label': 'negative', 'score': 0.010131496004760265}"
"{'label': 'neutral', 'score': 0.5036769509315491}","{'label': 'positive', 'score': 0.48579373955726624}","{'label': 'negative', 'score': 0.010529283434152603}"
"{'label': 'positive', 'score': 0.847864031791687}","{'label': 'neutral', 'score': 0.14422547817230225}","{'label': 'negative', 'score': 0.00791050586849451}"
"{'label': 'neutral', 'score': 0.6777690649032593}","{'label': 'positive', 'score': 0.3137687146663666}","{'label': 'negative', 'score': 0.008462265133857727}"
"{'label': 'positive', 'score': 0.8887591361999512}","{'label': 'negative', 'score': 0.09237809479236603}","{'label': 'neutral', 'score': 0.01886284351348877}"
"{'label': 'positive', 'score': 0.9119228720664978}","{'label': 'negative', 'score': 0.0682292953133583}","{'label': 'neutral', 'score': 0.01984785869717598}"
"{'label': 'positive', 'score': 0.8700190782546997}","{'label': 'negative', 'score': 0.11105954647064209}","{'label': 'neutral', 'score': 0.018921438604593277}"
"{'label': 'positive', 'score': 0.7791752219200134}","{'label': 'neutral', 'score': 0.2134864777326584}","{'label': 'negative', 'score': 0.007338237017393112}"
"{'label': 'positive', 'score': 0.7117009162902832}","{'label': 'neutral', 'score': 0.2756405770778656}","{'label': 'negative', 'score': 0.012658476829528809}"
"{'label': 'positive', 'score': 0.56067955493927}","{'label': 'neutral', 'score': 0.4281424582004547}","{'label': 'negative', 'score': 0.011177923530340195}"
"{'label': 'positive', 'score': 0.8750088810920715}","{'label': 'neutral', 'score': 0.11604573577642441}","{'label': 'negative', 'score': 0.00894536729902029}"
"{'label': 'positive', 'score': 0.8473029732704163}","{'label': 'neutral', 'score': 0.14264138042926788}","{'label': 'negative', 'score': 0.010055615566670895}"
"{'label': 'positive', 'score': 0.7972388863563538}","{'label': 'neutral', 'score': 0.18202592432498932}","{'label': 'negative', 'score': 0.02073514088988304}"
"{'label': 'positive', 'score': 0.9501181244850159}","{'label': 'neutral', 'score': 0.03628766909241676}","{'label': 'negative', 'score': 0.013594284653663635}"
"{'label': 'positive', 'score': 0.8800345063209534}","{'label': 'neutral', 'score': 0.11020668596029282}","{'label': 'negative', 'score': 0.009758797474205494}"
